tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt2960270,2013,Just Film Award,Best Youth Film,False,False,Love Steaks,nm3401991,Jakob Lass,Love Steaks,2014.0,Comedy,113295
tt2650986,2013,Just Film Award,Best Youth Film,False,False,Northwest,nm1840064,Michael Noer,Northwest,2013.0,Others,1580763
tt2472432,2013,Just Film Award,Best Youth Film,False,False,Regret!,nm0775090,Dave Schram,Regret!,2013.0,Drama,4368666
tt2551456,2013,Just Film Award,Best Youth Film,False,False,Shopping,nm2713006,Mark Albiston,Shopping,2013.0,Drama,91836
tt2179116,2013,Just Film Award,Best Youth Film,False,False,The Kings of Summer,nm3611349,Jordan Vogt-Roberts,The Kings of Summer,2013.0,Others,3126307
tt2192580,2013,Tridens Award,Best Film,False,False,Above Dark Waters,nm0291918,Peter Franzén,Above Dark Waters,2013.0,Drama,1140527
tt2560440,2013,Tridens Award,Best Film,False,False,Before Snowfall,nm2106742,Hisham Zaman,Before Snowfall,2013.0,Drama,69358
tt2934404,2013,Tridens Award,Best Film,False,True,Intimate Parts,nm5237286,Natasha Merkulova,Intimate Parts,2013.0,Comedy,491347
tt3092552,2013,Tridens Award,Best Film,False,False,Life Feels Good,nm1450964,Maciej Pieprzyca,Life Feels Good,2013.0,Drama,1574052
tt2924336,2013,Tridens Award,Best Film,False,False,The Gambler,nm2061225,Ignas Jonynas,The Gambler,2015.0,Drama,484310
tt2622156,2013,Tridens Award,Best Film,False,False,Two Mothers,nm4357944,Anne Zohra Berrached,Two Mothers,2013.0,Drama,2320168
tt4131206,2014,Grand Prize,,True,False,Lucifer,nm3886858,Gust Van den Berghe,Lucifer,2015.0,Drama,11696
tt4163138,2014,Grand Prize,,False,True,Angels of Revolution,nm1922735,Aleksey Fedorchenko,Angels of Revolution,2015.0,Drama,12002
tt3255278,2014,Grand Prize,,False,False,Apostle,nm3963765,Jin-moo Kim,Apostle,2014.0,Drama,2922254
tt3754976,2014,Grand Prize,,False,False,Elephant Song,nm0082748,Charles Binamé,Elephant Song,2014.0,Drama,184590
tt2534660,2014,Grand Prize,,False,True,In the Crosswind,nm3761088,Martti Helde,In the Crosswind,2015.0,Drama,22639
tt3119360,2014,Grand Prize,,False,False,Itsi Bitsi,nm0535234,Ole Christian Madsen,Itsi Bitsi,2015.0,Drama,1288119
tt3871798,2014,Grand Prize,,False,False,Obywatel,nm0836136,Jerzy Stuhr,Obywatel,2014.0,Comedy,2787449
tt2916416,2014,Grand Prize,,False,False,Over Your Dead Body,nm0586281,Takashi Miike,Over Your Dead Body,2014.0,Others,1259619
tt2980516,2014,Grand Prize,,False,False,The Theory of Everything,nm1016428,James Marsh,The Theory of Everything,2014.0,Others,172731130
